HstNummer;Name ohne Ort;Ort;Globale ID;WGS84 X;WGS84 Y
7355;Weiherstraße;Oberroth (b Dachau);de:09174:7355;48,3075287;11,3298847
7356;Finkenweg;Großinzemoos;de:09174:7356;48,3350898;11,4349786
7357;Lindach, Abzw. Kappelhof;Lindach (Schwabhausen);de:09174:7357;48,3075466;11,3117747
7358;Feldstraße;Höfa;de:09174:7358;48,3126729;11,1880048
7359;Westergasse;Oberroth (b Dachau);de:09174:7359;48,3085026;11,3242972
7360;Riedenzhofen;Riedenzhofen;de:09174:7360;48,3382547;11,4498367
7361;Schule;Röhrmoos (Kr DAH);de:09174:7361;48,3282278;11,4592421
7362;Arzbach;Arzbach (Kr Dachau);de:09174:7362;48,3108028;11,4360566
7363;Gewerbegebiet;Ampermoching;de:09174:7363;48,3008542;11,4853381
7364;Maibaum;Röhrmoos (Kr DAH);de:09174:7364;48,3270571;11,4589007
7365;Eisolzrieder See;Bergkirchen (Kr DAH);de:09174:7365;48,2435682;11,3377
7366;Hausnummer 62;Schiltberg;de:09771:2506;48,4631422;11,2485602
7368;Kopernikusstraße Abzw.;Dachau;de:09174:7368;48,2559026;11,4743428
7369;Assenhausen;Assenhausen (Dachau);de:09174:7369;48,2984937;11,3997736
7370;Rudelzhofen;Rudelzhofen;de:09174:7370;48,3368634;11,4861826
7371;Raiffeisenweg;Hohenzell (b Aichach);de:09174:7371;48,3502916;11,1816537
7372;Durchsamsried, Abzw.;Durchsamsried;de:09174:7372;48,3295776;11,496082
7373;Gänsstall;Lotzbach;de:09174:7373;48,3247815;11,494483
7374;Schulstraße;Biberbach (Röhrmoos);de:09174:7374;48,3457542;11,4934859
7375;Lindenhof;Biberbach (Röhrmoos);de:09174:7375;48,3462916;11,4963066
7376;Maibaum;Biberbach (Röhrmoos);de:09174:7376;48,3462378;11,4962167
7377;Blumenstraße;Röhrmoos (Kr DAH);de:09174:7377;48,3295298;11,4499445
7378;Asbach;Asbach (Petershausen);de:09174:7378;48,3926787;11,4611196
7379;Wasenhof, Abzw.;Wasenhof;de:09174:7379;48,40054;11,4562327
7380;Rettenbacher Straße;Kollbach (Obb);de:09174:7380;48,392792;11,4852932
7381;Westenstraße;Kollbach (Obb);de:09174:7381;48,3934243;11,4828319
7382;Schmiedstraße;Kollbach (Obb);de:09174:7382;48,3922552;11,492884
7383;Freisinger Straße;Petershausen;de:09174:7383;48,4050009;11,4766065
7384;Bachfeldstraße;Kollbach (Obb);de:09174:7384;48,3938657;11,4832271
7385;Carl-von-Linde-Straße;Odelzhausen;de:09174:7385;48,3008542;11,2088187
7386;Am Klosterweiher;Altomünster;de:09174:7386;48,3917959;11,259861
7387;Steinfeldstraße;Feldgeding;de:09174:7387;48,2448245;11,3703448
7388;Gärtnerei;Lukka;de:09174:7388;48,3012067;11,2068694
7389;Straßbach;Straßbach;de:09174:7389;48,3450557;11,4072027
7390;Mittlerer Heuweg;Haimhausen;de:09174:7390;48,3039495;11,544052
7391;Gymnasium;Karlsfeld (Obb);de:09174:7391;48,2171787;11,4570143
7392;Landratsamt;Aichach;de:09771:2321;;
7393;Einkaufsmärkte West;Karlsfeld (Obb);de:09174:7393;48,227431;11,4617304
7394;Röntgenstraße;Dachau;de:09174:7394;48,2584086;11,4725282
7395;Newtonstraße Süd;Dachau;de:09174:7395;48,2606154;11,4709921
7396;Newtonstraße Nord;Dachau;de:09174:7396;48,261973;11,4712526
7397;Augsburger Straße;Aichach;de:09771:2304;;
7398;Firma Zorn;Aichach;de:09771:2322;;
7399;Petershausen (S) Ost;Petershausen;de:09174:7399;48,4126039;11,4699141
7400;Bahnhof;Aichach;de:09771:2300;48,461242;11,1223918
7401;Sparkasse;Aichach;de:09771:2303;48,4618436;11,1314738
7402;Flurstraße;Oberroth (b Dachau);de:09174:7402;48,3068654;11,3344481
7403;Freisinger Straße;Aichach;de:09771:2330;48,4603484;11,1427387
7405;Bürgerhaus;Klingen (b Aichach);de:09771:2323;48,4339756;11,1498713
7406;Am Maibaum;Klingen (b Aichach);de:09771:2327;48,432122;11,1538149
7407;Alte Kreisstraße;Amperpettenbach;de:09174:7407;48,3244888;11,5316463
7409;Brackenhof;Dasing;de:09771:2103;48,3902509;11,0627437
7410;Grüntenstraße;Dasing;de:09771:2182;;
7411;Innovationspark;Pfaffenhofen (Glonn);de:09174:7411;48,2948243;11,1474279
7412;Schulzentrum;Aichach;de:09771:2302;48,4594727;11,1448317
7413;Gymnasium;Röhrmoos (Kr DAH);de:09174:7413;48,331202;11,4422819
7414;Staatsstraße;Pfaffenhofen (Altomünster);de:09174:7414;48,3944622;11,2072108
7415;Walkertshofener Straße;Großberghofen (Kr DAH);de:09174:7415;48,3219263;11,3154398
7500;Unterschleißheim (S/R) Ost;Unterschleißheim;de:09184:7500;48,2726946;11,5682527
7501;Unterschleißheim (S/R) West;Unterschleißheim;de:09184:7501;48,2727364;11,5677137
7502;Würmbachstraße;Riedmoos;de:09184:7502;48,2694598;11,5329758
7503;Am Klösterlmoos;Riedmoos;de:09184:7503;48,2739262;11,5330746
7504;Buchenstraße;Lohhof (Kr München);de:09184:7504;48,2848127;11,5815477
7505;Lohhof (S) Süd;Lohhof (Kr München);de:09184:7505;48,2880525;11,5827874
7506;Waldfriedhof;Lohhof (Kr München);de:09184:7506;48,2708051;11,5760949
7507;Margaretenanger;Lohhof (Kr München);de:09184:7507;48,2744584;11,5852128
7508;Südliche Ingolstädter Straße;Lohhof (Kr München);de:09184:7508;48,2777885;11,5887702
7509;Kiebitzstraße;Lohhof (Kr München);de:09184:7509;48,2803831;11,5875485
7510;Finkenweg;Lohhof (Kr München);de:09184:7510;48,2846812;11,5856351
7512;Morsestraße;Unterschleißheim;de:09184:7512;48,291806;11,5710913
7515;Röntgenstraße Ost;Unterschleißheim;de:09184:7515;48,2831808;11,5681449
7516;Lohhof (S) Nord;Lohhof (Kr München);de:09184:7516;48,2893316;11,5800296
7900;Ingolstadt Hbf;Ingolstadt;de:09161:9000;48,7444226;11,43744
7915;Baar-Ebenhausen;Baar-Ebenhausen;de:09186:9024;48,6743205;11,460895
7920;Rohrbach;Rohrbach (Ilm);de:09186:8181;48,6061523;11,5732922
7930;Pfaffenhofen;Pfaffenhofen (Ilm);de:09186:8134;48,5225736;11,5120001
7931;Evangelische Kirche;Pfaffenhofen (Ilm);de:09186:8967;48,5276306;11,510482
7934;Kirche;Hettenshausen;de:09186:8137;48,4999475;11,5050652
7935;Starzenbachstraße;Ilmmünster;de:09186:8138;48,4909586;11,5043914
7936;Feuerwehrhaus;Ilmmünster;de:09186:8140;48,4866957;11,5081554
7938;Busbahnhof;Pfaffenhofen (Ilm);de:09186:8134:2;48,5226093;11,5124583
7939;Pfarrhof;Ilmmünster;de:09186:8139;48,4874459;11,5031248
7940;Bahnhof;Reichertshausen (Ilm);de:09186:8141;48,471207;11,5102754
7950;Paindorf;Paindorf (Oberbayern);de:09186:9019;48,4428018;11,4874222
7951;Schlossberg;Schloßberg (Altomünster);de:09174:7951;48,3749596;11,1776831
7952;Rametsried;Rametsried;de:09174:7952;48,3608813;11,1686461
7953;Am Bahnhof;Oberpaindorf;de:09186:8148;;
7999;Ort;Oberdorf (Tandern);de:09174:7999;48,441026;11,3071393
8000;Füssen;Füssen;de:09777:1400;47,5701819;10,6977043
8002;Maximiliansplatz;München;de:09162:8002;48,1422867;11,5710554
8006;Pariser Straße;München;de:09162:8006;48,1268131;11,5970347
8010;Altdorf;Altdorf (Haag/Obb.);de:09183:6248;48,1537105;12,1836435
8011;Bosostraße;Gars am Inn;de:09183:6544;48,1546814;12,2754963
8012;Abzw. Huttenstätt;Glasberg (Kr MÜ);de:09183:6948;48,153327;12,2630007
8013;Reichgreißl;Reichgreißl;de:09183:6545;48,1477172;12,2438756
8014;Dörfl/Straß;Straß (Gars am Inn);de:09183:3108;48,1485503;12,2565418
8015;B12;Ramsau (b Dorfen);de:09183:7751;48,1701346;12,2311734
8019;MVG Museum;München;de:09162:8019;48,1036328;11,6015712
8410;Hausberg;Garmisch-Partenkirchen;de:09180:10099;47,4833131;11,0927115
8411;Kreuzeck-/Alpspitzbahn;Garmisch-Partenkirchen;de:09180:47232;47,4718683;11,063633
8412;Hammersbach;Hammersbach (Grainau);de:09180:30013;47,4649395;11,0448223
8413;Grainau;Obergrainau;de:09180:30016;47,4721051;11,0253917
8414;Eibsee;Grainau;de:09180:99221;47,4573416;10,991148
8415;Riffelriß;Grainau;de:09180:90249;47,43411;10,986306
8416;Zugspitzplatt;Zugspitze;de:09180:90248;47,4135856;10,9802244
8420;Untergrainau;Untergrainau;de:09180:10108;47,4804536;11,0440408
8430;Bahnhof;Griesen (Obb);de:09180:90199;47,4779158;10,9423066
8492;Seeleiten-Berggeist;Berggeist;de:09180:90511;47,6722313;11,1662296
8493;Grafenaschau;Westried;de:09180:10100;47,6668837;11,1377081
8494;Jägerhaus;Jägerhaus (b Murnau);de:09180:10006;47,6657221;11,087618
8495;Bad Kohlgrub;Bad Kohlgrub;de:09180:10097;47,6677306;11,0573268
8496;Kurhaus;Bad Kohlgrub;de:09180:10098;47,6701141;11,0394594
8497;Saulgrub;Saulgrub;de:09180:42949;47,6658855;11,0246282
8498;Bahnhof Altenau;Altenau (Bay);de:09180:90009;47,6485804;11,0173608
8499;Unterammergau;Unterammergau;de:09180:90042;47,6174591;11,0303954
8500;Oberammergau;Oberammergau;de:09180:42929;47,5993263;11,0570214
8807;EADS Busbahnhof;Taufkirchen (b München);de:09184:8807;48,0504738;11,6549041
8809;EADS, Hugo-Junkers-Str.;Ottobrunn;de:09184:8809;48,0432793;11,6550928
8810;EADS, W.-Messerschmitt-Str.;Taufkirchen (b München);de:09184:8810;48,0463002;11,6586591
8812;Dornier-Werkgelände;Oberpfaffenhofen;de:09188:8812;48,0908717;11,2914098
8829;Bad Aibling;Bad Aibling;de:09187:40851;47,8620652;12,0044835
8831;Philippstraße;Penzberg;de:09190:41467;47,7520048;11,3747376
8832;Kräuterpark/Fachklinik;Bad Heilbrunn (Obb);de:09173:8832;47,7477345;11,4565471
8833;Karlstraße;Penzberg;de:09190:41461;47,7532309;11,3738752
8834;Kreisel/Grube;Penzberg;de:09190:41462;47,7549944;11,3797232
8835;Berghalde;Penzberg;de:09190:41453;47,7585756;11,38302
8836;Kindergarten;Penzberg;de:09190:41443;47,7638534;11,3875296
8837;Auf der Etz;Penzberg;de:09190:41444;47,7649041;11,3927398
8838;Krankenhaus;Penzberg;de:09190:41450;47,7555017;11,3754203
8840;Ergoldsbach;Ergoldsbach;de:09274:3195;48,6950542;12,2021668
8850;Bahnhof;Neufahrn i.NB;de:09274:3500;48,7299904;12,1899317
8857;Steinhöring;Steinhöring (Kr EBE);de:09175:8857;48,0836649;12,0316486
8880;Bahnhof;Wörth a.d.Isar;de:09274:10543;48,624064;12,3320542
8888;Toni-Merkens-Weg;München;de:09162:8888;48,1706978;11,5415907
8891;Altdorf;Altdorf/Kr Landshut;de:09274:80589;48,5555483;12,1023819
8892;Pfettrach;Pfettrach/Kr Landsh.;de:09274:80590;48,5740486;12,0670153
8893;Neuhausen;Unterneuhausen;de:09274:80591;48,6184583;11,996228
8920;Rohrbach;Rohrbach (Oberbay);de:09183:80777;48,2980933;12,5515216
8940;Egglkofen;Egglkofen;de:09183:80776;48,3960071;12,4459606
8950;Bahnhof;Hilling/Bodenkirchen;de:09274:10540;48,4173321;12,3995626
8960;Vilsbiburg;Vilsbiburg;de:09274:3100;48,4475451;12,3480352
8970;Geisenhausen;Geisenhausen (Ndb);de:09274:10542;48,4741253;12,2487265
8980;Landshut Süd;Landshut;de:09261:9991;48,5243168;12,1406232
9000;Weilheim;Weilheim (i OB);de:09190:41571;47,8451086;11,1435022
9001;Schwalbenstraße;Vaterstetten;de:09175:9001;48,1075199;11,7632499
9004;Dreitorspitzstraße;Vaterstetten;de:09175:9004;48,1037408;11,7691159
9005;Johann-Strauß-Straße;Baldham;de:09175:9005;48,1049345;11,7916187
9007;Pfarrkirche;Egling a.d.Paar;de:09181:1603;48,1882663;10,983647
9008;Bernried;Bernried (a Starnberger See);de:09190:90040;47,8614685;11,2836664
9009;Seeshaupt;Seeshaupt;de:09190:41534;47,8226701;11,2871428
9010;Dießen;Dießen a.Ammersee;de:09181:500;47,9508625;11,1073091
9011;Riederau;Riederau (Ammersee);de:09181:505;47,982404;11,0971132
9012;Utting;Utting a.Ammersee;de:09181:507;48,0224948;11,09352
9013;Schondorf am Ammersee;Schondorf a Ammersee;de:09181:506;48,053122;11,0900884
9014;St. Alban;Sankt Alban (Dießen);de:09181:1423;47,9640913;11,1053059
9015;Spiridon-Louis-Ring;München;de:09162:9015;48,167864;11,554733
9016;Innbrücke;Gars am Inn;de:09183:5997;48,1504383;12,2791434
9020;Thambach B12;Thambach;de:09183:6723;48,1831036;12,2594254
9023;Ortsmitte;Kirchdorf (b Haag);de:09183:80606;48,1763649;12,1981244
9024;Abzw. B12;Oberndorf b Isen;de:09183:80909;48,1675764;12,1376408
9025;Straß;Straß (Maitenbeth);de:09183:80652;48,1609136;12,1138265
9026;Abzw. Winden;Oberndorf b Isen;de:09183:80607;48,1730222;12,1348381
9027;Schmiechen;Schmiechen (Kr Aichach);de:09771:1300;;
9028;Egling;Egling a.d.Paar;de:09181:501;48,1909613;10,9766222
9029;Olympiaberg;München;de:09162:9029;48,169188;11,5491904
9030;Raisting;Raisting (Obb);de:09190:45004;;
9031;Kaufering;Kaufering;de:09181:503;48,0815404;10,8548825
9032;Klosterlechfeld;Klosterlechfeld;de:09772:7580;48,1553765;10,8320923
9033;Landsberg Schule;Landsberg a.Lech;de:09181:510;48,0536444;10,8694801
9034;Landsberg;Landsberg a.Lech;de:09181:511;48,0476334;10,8714744
9035;Lagerlechfeld;Lagerlechfeld(nördl);de:09772:7570;;
9036;Oberottmarshausen;Oberottmarshausen;de:09772:7540;;
9037;Rosenheimer Str./Gimplberg;Wasserburg a.Inn;de:09187:42034;48,0578475;12,2302751
9038;Innhöhe;Wasserburg a.Inn;de:09187:42030;48,0603872;12,2128478
9039;Wohnheim ISK;Gabersee;de:09187:42050;48,061756;12,1981423
9040;Landschaftsweg;Wasserburg a.Inn;de:09187:42040;48,0615099;12,2089042
9041;B 304;Staudham/Wasserburg;de:09187:42056;48,0614498;12,173816
9042;Grundschule;Reitmehring;de:09187:46843;48,0592044;12,1909019
9043;Firma Meggle;Reitmehring;de:09187:42053;48,0557219;12,1863834
9044;Abzw. Ahornstraße;Reitmehring;de:09187:42052;48,0530499;12,1849281
9045;Holzmann;Gründl (Kr FS);de:09178:9045;48,5129221;11,8130615
9046;Gewerbegebiet;Staudham/Wasserburg;de:09187:42054;48,0609215;12,1738699
9047;Ramsau / Felling;Felling (Oberbayern);de:09187:41566;48,0741162;12,138099
9048;Brandstätt, Abzw.;Brandstätt (Edling);de:09187:41369;48,0769371;12,1289002
9049;Breitmoos;Breitmoos;de:09187:43689;48,0781855;12,1177341
9050;Schwabmünchen;Schwabmünchen;de:09772:7200;;
9051;Einberg;Buch am Erlbach;de:09274:81366;48,4496603;12,0318372
9052;Gewerbepark;Graben (Lechfeld);de:09772:7500;;
9053;Staudhamer Straße;Edling;de:09187:41429;48,0580756;12,1685608
9054;Römer-/Pfaffingerstraße;Edling;de:09187:41431;48,0575893;12,1589938
9055;Hochhaus;Hochhaus (Edling);de:09187:41430;48,0631549;12,157287
9056;Bobingen;Bobingen;de:09772:7100;;
9057;Bahnhof Inningen;Inningen;de:09761:700;;
9058;Abzw. Eichenweg;Pfaffing (Wasserburg;de:09187:41798;48,0523293;12,1106824
9059;Oed/Ried;Ried (Pfaffing);de:09187:41813;48,0644336;12,1103949
9060;Business-Campus Süd;Unterschleißheim;de:09184:9060;48,2734479;11,5583532
9061;Schule;Feldkirchen (Kr RO);de:09187:42135;47,9065732;11,8390408
9062;Neusäß;Neusäß;de:09772:5000;48,3943131;10,8331163
9063;Bahnhof Westheim;Westheim b.Augsburg;de:09772:5050;48,3859557;10,8192014
9064;Bahnhof;Diedorf (Schwab);de:09772:6100;48,3555807;10,7764147
9065;Gessertshausen;Gessertshausen;de:09772:6200;48,3335491;10,7316786
9066;Kutzenhausen;Kutzenhausen/Schwab;de:09772:6300;48,3347793;10,6963119
9067;Dinkelscherben;Dinkelscherben;de:09772:6400;48,3431749;10,586439
9068;Gersthofen;Gersthofen;de:09772:4000;48,4228825;10,8630662
9069;Gablingen;Gablingen;de:09772:4100;48,4634043;10,8500945
9070;Langweid;Langweid am Lech;de:09772:4200;48,4903037;10,8477409
9071;Gymnasium;Bruckmühl (Mangfall);de:09187:41224;47,8854866;11,9145891
9072;Vagener Str./Sonnenstr.;Bruckmühl (Mangfall);de:09187:47071;47,8780221;11,9089657
9073;Unterreit, Abzw.;Unterreit/Kr Rosenhm;de:09187:41694;47,9129318;11,8262219
9074;Herbertshofen;Herbertshofen (Lech);de:09772:4350;48,5295284;10,8480374
9075;Ort;Högling (Oberbay);de:09187:79015;47,8866734;11,9504948
9076;Abzw. Högling;Högling (Oberbay);de:09187:41264;47,8830166;11,9502073
9077;Westendorf;Westendorf (Schwab);de:09772:4450;48,5726815;10,8430787
9078;Sonnenwiechser-/Rösnerstr.;Bruckmühl (Mangfall);de:09187:41228;47,8834444;11,9264199
9079;Sonnenstraße/Radlweg;Bad Aibling;de:09187:47072;47,8636321;11,9944494
9080;Nordendorf;Nordendorf;de:09772:4400;48,5931065;10,837051
9081;Fabriksiedlung;Heufeldmühle;de:09187:46996;47,8766122;11,9362206
9082;Mertingen;Mertingen;de:09779:6200;48,6609719;10,824753
9083;Fasanenstraße;Heufeldmühle;de:09187:46998;47,8743045;11,9469015
9084;Großer Stern;Hinrichssegen;de:09187:47001;47,8713217;11,9505667
9085;Abzw. Noder-/ Sonnenwiechs;Heufeldmühle;de:09187:41291;47,8879686;11,9273093
9086;Bäumenheim;Bäumenheim;de:09779:5954;48,6803351;10,8099668
9087;Markfeld;Unterheufeld;de:09187:47006;47,8686401;11,9799595
9088;Süd Chemie;Heufeld (Mangfall);de:09187:47007;47,8711952;11,966889
9089;Esbaum;Esbaum (Kr MÜ);de:09183:80609;48,1702185;12,1618324
9090;Donauwörth;Donauwörth;de:09779:5500;48,714025;10,771447
9091;Bahnhof;Friedberg (Bay);de:09771:2000;;
9092;Obergriesbach;Obergriesbach (Schwab);de:09771:2200;;
9093;Bahnhof Radersdorf;Radersdorf (Schwab);de:09771:2400;;
9094;Abzw. Ramsau;Lengmoos (Obb);de:09183:7585;48,1421728;12,220214
9095;Penstätt;Penstätt;de:09183:6293;48,1441688;12,2267717
9096;Aicha;Aicha (Kr Mühldorf);de:09183:80611;48,1463806;12,197235
9097;Wasserburger Hof;Haag (Obb.);de:09183:80617;48,1605121;12,1858803
9098;Realschule;Haag (Obb.);de:09183:8591;48,1593616;12,1776787
9099;Meitingen;Meitingen;de:09772:4300;48,5459329;10,8484596
9100;Schrobenhausen;Schrobenhausen;de:09185:7800;;
9101;Reckmühle;Allershausen (Oberbay);de:09178:9101;48,4336657;11,5793379
9102;Bahnhof;Brunnen (Kreis Neuburg-Schrobenhausen);de:09185:90261;;
9103;Gasthaus Waldschlößl;Waldheim (Bruckmühl);de:09187:46999;47,8711289;11,9582562
9104;Niederarnbach;Niederarnbach;de:09185:8501;;
9105;Unterkienberg;Allershausen (Oberbay);de:09178:9105;48,4375456;11,5829311
9149;Ortsmitte;Reichersbeuern;de:09173:9149;47,7668484;11,6327427
9151;Raiffeisenstraße;Reichersbeuern;de:09173:9151;47,7668544;11,6324642
9201;Rathaus;Feldkirchen (b München);de:09184:9201;48,1475254;11,7311442
9202;Gewerbegebiet;Schwabhausen (b DAH);de:09174:9202;48,3033878;11,3546692
9215;Badersfeld Abzw.;Oberschleißheim;de:09184:9215;48,2533068;11,5140663
9216;Bruckmannring;Oberschleißheim;de:09184:9216;48,2633066;11,5527477
9217;Mittenheim;Oberschleißheim;de:09184:9217;48,2630554;11,5572393
9218;Ruderregatta Tribüne West;Oberschleißheim;de:09184:9218;48,2524215;11,5257534
9219;Ruderregatta Tribüne Ost;Oberschleißheim;de:09184:9219;48,2458236;11,5247562
9220;FC Bayern Campus;Neuherberg (Oberbay);de:09184:9220;48,2139584;11,5877641
9249;Lena-Christ-Straße;Martinsried;de:09184:9249;48,1127322;11,4520735
9250;Martinsried;Martinsried;de:09184:9250;48,1088035;11,4546697
9251;Auf der Wies;Furth (b München);de:09184:9251;48,0310679;11,6005381
9252;Hahilingastraße;Oberhaching;de:09184:9252;48,0282144;11,5969269
9256;Vogelanger;Oberhaching;de:09184:9256;48,0246398;11,5761309
9257;Äußerer Stockweg;Oberhaching;de:09184:9257;48,0276016;11,5748732
9258;Linienstraße;Oberhaching;de:09184:9258;48,0294279;11,576607
9260;Kirchplatz;Oberhaching;de:09184:9260;48,0264481;11,5962531
9261;Hohenwaldstraße;Oberhaching;de:09184:9261;48,0320111;11,572879
9265;Hofmarkstraße;Deisenhofen (b München);de:09184:9265;48,0219;11,5798679
9268;Ludwig-Thoma-Straße;Deisenhofen (b München);de:09184:9268;48,0192022;11,587252
9269;Schmidweg;Oberhaching;de:09184:9269;48,0313323;11,5831198
9292;Carl-Zeiss-Ring;Ismaning;de:09184:9292;48,235934;11,679527
9293;Robert-Bürkle-Straße;Ismaning;de:09184:9293;48,230429;11,6866057
9301;Rudolf-Diesel-Ring;Sauerlach;de:09184:9301;47,9703767;11,6607522
9302;Robert-Bosch-Straße;Sauerlach;de:09184:9302;47,9704429;11,6648575
9303;Ludwig-Bölkow-Straße;Sauerlach;de:09184:9303;47,9721269;11,6631866
9304;Mühlweg;Sauerlach;de:09184:9304;47,9686566;11,6612283
9305;Obertraubing West;Tutzing;de:09188:9305;47,9182601;11,2388404
9306;Haltabergstraße;Obertraubing;de:09188:9306;47,9131004;11,2464671
9311;Im Farchet;Bad Tölz;de:09173:9311;47,773683;11,5490467
9312;Im Farchet (RVO);Bad Tölz;de:09173:9312;47,7752647;11,5481034
9313;Jahnschule;Bad Tölz;de:09173:9313;47,7659366;11,5634556
9315;Eisenbergerstraße;Bad Tölz;de:09173:9315;47,7627786;11,5689354
9316;Brauerei;Bad Tölz;de:09173:9316;47,7615045;11,5674711
9317;Maierbräugasteig;Bad Tölz;de:09173:9317;47,7618124;11,5603115
9318;Maxlweiher;Bad Tölz;de:09173:9318;47,7597472;11,5773346
9319;Eisstadion;Bad Tölz;de:09173:9319;47,7576758;11,5790504
9320;Anton-Höfter-Straße;Bad Tölz;de:09173:9320;47,7576939;11,5850511
9321;General-Patton-Str./Schule;Bad Tölz;de:09173:9321;47,7610878;11,5875574
9322;General-Patton-Str./B13;Bad Tölz;de:09173:9322;47,7612086;11,5847457
9323;Am Lettenholz;Bad Tölz;de:09173:9323;47,7610516;11,5802991
9324;Kaufland;Bad Tölz;de:09173:9324;47,7536657;11,5612817
9325;Moraltpark;Bad Tölz;de:09173:9325;47,7517813;11,5620273
9326;Karwendelsiedlung / TÜV;Bad Tölz;de:09173:9326;47,7483084;11,5667075
9327;Kardinal-Wendl-Platz;Bad Tölz;de:09173:9327;47,7480607;11,5702828
9328;Oberes Griesfeld;Bad Tölz;de:09173:9328;47,7484292;11,5729059
9329;Enzianstraße;Bad Tölz;de:09173:9329;47,7504767;11,5695822
9330;Sonnleitenstraße;Bad Tölz;de:09173:9330;47,7527175;11,567525
9331;Kyreinstraße;Bad Tölz;de:09173:9331;47,7616675;11,5481933
9332;Chr.-Pabst-Weg;Bad Tölz;de:09173:9332;47,7635636;11,5437825
9333;Ludwigstr. / Tankstelle;Bad Tölz;de:09173:9333;47,7590165;11,5414469
9334;Kurhaus;Bad Tölz;de:09173:9334;47,7590286;11,5445281
9335;Buchener Straße;Bad Tölz;de:09173:9335;47,7608583;11,5469266
9336;Haus Isarwinkel/Vichyplatz;Bad Tölz;de:09173:9336;47,7593788;11,5497294
9337;Arzbacher Str./Parkplatz;Bad Tölz;de:09173:9337;47,7561358;11,5530891
9338;Kolpingstraße;Bad Tölz;de:09173:9338;47,7582012;11,5710195
9339;Gaißacher Str. / Am Winacker;Bad Tölz;de:09173:9339;47,755387;11,5738671
9340;Lenggrieser Straße;Bad Tölz;de:09173:9340;47,7462426;11,5664021
9341;Manfredhof;Bad Tölz;de:09173:9341;47,7523793;11,5565835
9342;Arzbacher Str./Morlok;Bad Tölz;de:09173:9342;47,7501929;11,55741
9343;Forsthaus;Bad Tölz;de:09173:9343;47,7522222;11,5478699
9344;Ev. Kirche;Bad Tölz;de:09173:9344;47,7572591;11,5482292
9345;Gewerbering;Bad Tölz;de:09173:9345;47,7589017;11,5878449
9349;Ruh am Bach;Steinsäge;de:09173:9349;47,7513525;11,5341077
9350;Bachstraße;Oberfischbach (TÖL);de:09173:9350;47,7637206;11,5401533
9351;Kindergarten;Oberfischbach (TÖL);de:09173:9351;47,7626397;11,5378447
9355;Blombergbahn;Wackersberg (Kr TÖL);de:09173:9355;47,7482298;11,5161414
9356;Cafe Nirwana;Stallau;de:09173:9356;47,7482902;11,5089818
9357;Gh. Wiesweber;Wiesweber;de:09173:9357;47,7487372;11,4908808
9358;Hinterstallau;Hinterstallau;de:09173:9358;47,7477708;11,4825174
9359;Ostfeld;Ostfeld (Obb);de:09173:9359;47,7461036;11,4702195
9360;Untersteinbach;Untersteinbach (Bad Heilbrunn);de:09173:9360;47,7292904;11,4295887
9361;Siedlung;Ellbach;de:09173:9361;47,7788928;11,581952
9362;Ellbach;Ellbach;de:09173:9362;47,7820318;11,5847906
9363;Birkenstraße;Ellbach;de:09173:9363;47,7835408;11,5847278
9364;Rain;Rain (Bad Tölz);de:09173:9364;47,7957142;11,5830389
9365;Abrain / Hintersberg;Abrain (Kr TÖL);de:09173:9365;47,8012296;11,5816375
9366;Jägerwirt;Kirchbichl (Kr TÖL);de:09173:9366;47,7993771;11,575017
9367;Schnaitt;Schnaitt (Kr TÖL);de:09173:9367;47,8056402;11,5728161
9368;Au;Au (Dietramszell);de:09173:9368;47,8237376;11,5825538
9369;Helfertsried;Helfertsried;de:09173:9369;47,8294852;11,5831018
9370;Obermühltal;Obermühlthal;de:09173:9370;47,8425824;11,585644
9371;Maureranger;Obermühlthal;de:09173:9371;47,8446684;11,5883659
9372;Erlach;Erlach (Dietramszell);de:09173:9372;47,9036284;11,641645
9373;Habichau;Habichau;de:09173:9373;47,8207098;11,5815298
9374;Burgern;Burger;de:09173:9374;47,7426786;11,5495587
9375;Neuwirt;Wackersberg (Kr TÖL);de:09173:9375;47,7369999;11,5470883
9376;Altwirt;Wackersberg (Kr TÖL);de:09173:9376;47,7339912;11,5465404
9377;Schule;Höfen (Wackersberg);de:09173:9377;47,7266498;11,545669
9378;MAN;Steinbach (Wackersberg);de:09173:9378;47,7193075;11,547825
9379;Brücke;Steinbach (Wackersberg);de:09173:9379;47,7176576;11,5552271
9380;Gewerbegebiet;Steinbach (Wackersberg);de:09173:9380;47,7196096;11,5572303
9381;Haus Wolf;Wackersberg (Kr TÖL);de:09173:9381;47,7231329;11,5545084
9382;Haus Busch;Wackersberg (Kr TÖL);de:09173:9382;47,7274898;11,5555774
9383;Bibermühle;Bibermühle;de:09173:9383;47,7299128;11,5543467
9384;Knapphof;Knapp (Obb);de:09173:9384;47,7383351;11,557931
9385;Bocksleiten;Bocksleiten;de:09173:9385;47,7429807;11,5600331
9386;Kramerwirt;Arzbach (Kr TÖL);de:09173:9386;47,7133361;11,5559098
9387;Kirche;Arzbach (Kr TÖL);de:09173:9387;47,7105315;11,5561074
9388;Höckhstraße;Bad Tölz;de:09173:9388;47,7620057;11,5423991
9389;Kindergarten;Arzbach (Kr TÖL);de:09173:9389;47,7123267;11,55847
